word,kata_keterangan,preposisi,kata_kerja,interjeksi,kata_ganti,konjungsi,kata_sifat,kata_benda,kata_bilangan
galah,0,0,0,0,0,0,0,1,0
menggalahkan,0,0,1,0,0,0,0,0,0
sepenggalah,0,0,0,0,0,0,0,1,0
galai,0,0,0,0,0,0,0,1,0
galak,0,0,0,0,0,0,1,0,0
menggalakkan,0,0,1,0,0,0,0,0,0
penggalak,0,0,0,0,0,0,0,1,0
galaksi,0,0,0,0,0,0,0,1,0
galaktosa,0,0,0,0,0,0,0,0,0
galaktosuria,0,0,0,0,0,0,0,1,0
galan,0,0,0,0,0,0,0,0,0
galang,0,0,0,0,0,0,0,1,0
galangan,0,0,0,0,0,0,0,1,0
penggalang,0,0,0,0,0,0,0,1,0
menggalangi,0,0,1,0,0,0,0,0,0
tergalang,0,0,1,0,0,0,0,0,0
galanggasi,0,0,0,0,0,0,0,0,0
galar,0,0,0,0,0,0,0,1,0
galas,0,0,0,0,0,0,0,1,0
penggalasan,0,0,0,0,0,0,0,1,0
galat,0,0,0,0,0,0,0,1,0
bergalat,0,0,1,0,0,0,0,0,0
galau,0,0,0,0,0,0,0,0,0
bergalau,0,0,0,0,0,0,1,0,0
kegalauan,0,0,0,0,0,0,0,1,0
galbani,0,0,0,0,0,0,0,0,0
galeng,0,0,0,0,0,0,0,1,0
galengan,0,0,0,0,0,0,0,1,0
galeri,0,0,0,0,0,0,0,1,0
galgal,0,0,0,0,0,0,1,0,0
gali,0,0,0,0,0,0,0,0,0
menggali,0,0,1,0,0,0,0,0,0
galian,0,0,0,0,0,0,0,1,0
gali-galian,0,0,0,0,0,0,0,1,0
galias,0,0,0,0,0,0,0,1,0
galib,0,0,0,0,0,0,1,0,0
kegaliban,0,0,0,0,0,0,0,1,0
galibut,0,0,0,0,0,0,0,1,0
galih,0,0,0,0,0,0,0,1,0
galing-galing,0,0,0,0,0,0,0,1,0
galiot,0,0,0,0,0,0,0,0,0
galir,0,0,0,0,0,0,1,0,0
galium,0,0,0,0,0,0,0,0,0
galiung,0,0,0,0,0,0,0,0,0
galon,0,0,0,0,0,0,0,1,0
galu-galu,0,0,0,0,0,0,0,0,0
galuh,0,0,0,0,0,0,0,0,0
galungan,0,0,0,0,0,0,0,1,0
galur,0,0,0,0,0,0,0,1,0
menggalur-galur,0,0,1,0,0,0,0,0,0
menggalurkan,0,0,1,0,0,0,0,0,0
galvanis,0,0,0,0,0,0,1,0,0
galvanisasi,0,0,0,0,0,0,0,1,0
galvanoskop,0,0,0,0,0,0,0,1,0
galyas,0,0,0,0,0,0,0,1,0
gam,0,0,0,0,0,0,0,1,0
gama,0,0,0,0,0,0,0,1,0
gamak,0,0,0,0,0,0,1,0,0
gamak-gamak,0,0,0,0,0,0,0,0,0
menggamak-gamak,0,0,1,0,0,0,0,0,0
gamal,0,0,0,0,0,0,0,0,0
gamalisasi,0,0,0,0,0,0,0,1,0
gamam,0,0,0,0,0,0,1,0,0
gaman,0,0,0,0,0,0,0,1,0
gamang,0,0,0,0,0,0,1,0,0
penggamang,0,0,0,0,0,0,0,1,0
gamat,0,0,0,0,0,0,0,1,0
bergamat,0,0,1,0,0,0,0,0,0
menggamat,0,0,1,0,0,0,0,0,0
gambang,0,0,0,0,0,0,0,1,0
gambar,0,0,0,0,0,0,0,1,0
gambar-menggambar,0,0,0,0,0,0,0,1,0
menggambari,0,0,1,0,0,0,0,0,0
menggambarkan,0,0,1,0,0,0,0,0,0
penggambaran,0,0,0,0,0,0,0,1,0
gambas,0,0,0,0,0,0,0,1,0
gambir,0,0,0,0,0,0,0,1,0
gamblang,0,0,0,0,0,0,1,0,0
gambling,0,0,0,0,0,0,0,0,0
gambuh,0,0,0,0,0,0,0,1,0
gambus,0,0,0,0,0,0,0,1,0
gambut,0,0,0,0,0,0,0,1,0
gambyong,0,0,0,0,0,0,0,1,0
gamelan,0,0,0,0,0,0,0,1,0
gamik,0,0,1,0,0,0,0,0,0
menggamik,0,0,1,0,0,0,0,0,0
gamis,0,0,0,0,0,0,0,1,0
gamit,0,0,1,0,0,0,0,0,0
bergamit,0,0,1,0,0,0,0,0,0
bergamitan,0,0,1,0,0,0,0,0,0
menggamit,0,0,1,0,0,0,0,0,0
gamit-gamitan,0,0,0,0,0,0,0,1,0
gamitan,0,0,0,0,0,0,0,1,0
gampang,0,0,0,0,0,0,1,0,0
gampar,0,0,0,0,0,0,0,0,0
menggampar,0,0,1,0,0,0,0,0,0
tergampar,0,0,1,0,0,0,0,0,0
gamparan,0,0,0,0,0,0,0,1,0
gamping,0,0,0,0,0,0,0,1,0
gamuh,0,0,0,0,0,0,0,1,0
gana,0,0,0,0,0,0,0,1,0
gana-gini,0,0,0,0,0,0,0,1,0
ganal,0,0,0,0,0,0,0,0,0
ganal-ganal,1,0,0,0,0,0,0,0,0
ganar,0,0,0,0,0,0,1,0,0
ganas,0,0,0,0,0,0,1,0,0
keganasan,0,0,0,0,0,0,0,1,0
gancang,0,0,0,0,0,0,1,0,0
ganco,0,0,0,0,0,0,0,1,0
gancu,0,0,0,0,0,0,0,1,0
menggancu,0,0,1,0,0,0,0,0,0
ganda,0,0,0,0,0,0,0,1,0
berganda,0,0,1,0,0,0,0,0,0
ganda-berganda,0,0,1,0,0,0,0,0,0
mengganda,0,0,0,0,0,0,1,0,0
menggandakan,0,0,1,0,0,0,0,0,0
penggandaan,0,0,0,0,0,0,0,1,0
pergandaan,0,0,0,0,0,0,0,1,0
gandal,0,0,0,0,0,0,0,1,0
gandalan,0,0,0,0,0,0,0,1,0
penggandal,0,0,0,0,0,0,0,1,0
gandapura,0,0,0,0,0,0,0,1,0
gandar,0,0,0,0,0,0,0,1,0
gandaran,0,0,0,0,0,0,0,1,0
penggandar,0,0,0,0,0,0,0,1,0
menggandar,0,0,1,0,0,0,0,0,0
gandaria,0,0,0,0,0,0,0,1,0
gandarukem,0,0,0,0,0,0,0,1,0
gandarusa,0,0,0,0,0,0,0,1,0
gandarwa,0,0,0,0,0,0,0,1,0
gandasturi,0,0,0,0,0,0,0,1,0
gandasuli,0,0,0,0,0,0,0,1,0
gandem,0,0,0,0,0,0,1,0,0
bergandeng,0,0,1,0,0,0,0,0,0
penggandengan,0,0,0,0,0,0,0,1,0
pergandengan,0,0,0,0,0,0,0,1,0
gandes,0,0,0,0,0,0,1,0,0
gandi,0,0,0,0,0,0,0,0,0
gandik,0,0,0,0,0,0,0,1,0
gandin,0,0,0,0,0,0,0,1,0
ganding,0,0,0,0,0,0,0,0,0
berganding,0,0,1,0,0,0,0,0,0
bergandingan,0,0,1,0,0,0,0,0,0
mempergandingkan,0,0,1,0,0,0,0,0,0
gandok,0,0,0,0,0,0,0,0,0
gandola,0,0,0,0,0,0,0,1,0
gandos,0,0,0,0,0,0,0,1,0
gandringan,0,0,0,0,0,0,0,0,0
gandrung,0,0,0,0,0,0,1,0,0
kegandrungan,0,0,0,0,0,0,0,1,0
gandu,0,0,0,0,0,0,0,1,0
ganduh,0,0,0,0,0,0,0,1,0
berganduh,0,0,1,0,0,0,0,0,0
memperganduhkan,0,0,1,0,0,0,0,0,0
memperganduh-ganduhkan,0,0,1,0,0,0,0,0,0
gandul,0,0,0,0,0,0,0,1,0
menggandul,0,0,1,0,0,0,0,0,0
gandum,0,0,0,0,0,0,0,1,0
gandung,0,0,0,0,0,0,0,1,0
bergandung,0,0,1,0,0,0,0,0,0
gang,0,0,0,0,0,0,0,1,0
mengganggang,0,0,1,0,0,0,0,0,0
berganggang,0,0,1,0,0,0,0,0,0
mengganggangkan,0,0,1,0,0,0,0,0,0
gapit,0,0,0,0,0,0,0,1,0
menggapit,0,0,1,0,0,0,0,0,0
gari,0,0,0,0,0,0,0,1,0
menggari,0,0,1,0,0,0,0,0,0
ganggang,0,0,0,0,0,0,0,1,0
ganggu,0,0,1,0,0,0,0,0,0
mengganggu,0,0,1,0,0,0,0,0,0
penggangguan,0,0,0,0,0,0,0,1,0
ganggut,0,0,1,0,0,0,0,0,0
mengganggut,0,0,1,0,0,0,0,0,0
ganglion,0,0,0,0,0,0,0,0,0
gangsa,0,0,0,0,0,0,0,1,0
pegangsaan,0,0,0,0,0,0,0,1,0
gangsar,0,0,0,0,0,0,1,0,0
gangsi,0,0,0,0,0,0,0,1,0
menggangsi,0,0,1,0,0,0,0,0,0
gangsir,0,0,0,0,0,0,0,0,0
menggangsir,0,0,1,0,0,0,0,0,0
gangsiran,0,0,0,0,0,0,0,1,0
penggangsir,0,0,0,0,0,0,0,1,0
gangster,0,0,0,0,0,0,0,1,0
gani,0,0,0,0,0,0,1,0,0
ganih,0,0,0,0,0,0,0,0,0
ganimah,0,0,0,0,0,0,0,1,0
ganja,0,0,0,0,0,0,0,0,0
ganjak,0,0,1,0,0,0,0,0,0
berganjak,0,0,1,0,0,0,0,0,0
mengganjak,0,0,1,0,0,0,0,0,0
mengganjakkan,0,0,1,0,0,0,0,0,0
terganjak,0,0,1,0,0,0,0,0,0
gaplok,0,0,0,0,0,0,0,0,0
menggaplok,0,0,0,0,0,0,0,0,0
menggaploki,0,0,1,0,0,0,0,0,0
gaplokan,0,0,0,0,0,0,0,1,0
gapuk,0,0,0,0,0,0,0,0,0
gapura,0,0,0,0,0,0,0,1,0
ganjal,0,0,0,0,0,0,0,1,0
berganjal,0,0,1,0,0,0,0,0,0
mengganjal,0,0,1,0,0,0,0,0,0
ganjal-mengganjal,0,0,1,0,0,0,0,0,0
mengganjali,0,0,1,0,0,0,0,0,0
terganjal,0,0,1,0,0,0,0,0,0
pengganjal,0,0,0,0,0,0,0,1,0
ganjar,0,0,0,0,0,0,0,0,0
mengganjar,0,0,1,0,0,0,0,0,0
mengganjarkan,0,0,1,0,0,0,0,0,0
ganjat,0,0,0,0,0,0,1,0,0
ganjen,0,0,0,0,0,0,0,0,0
ganjil,0,0,0,0,0,0,1,0,0
mengganjilkan,0,0,1,0,0,0,0,0,0
mengganjil,0,0,1,0,0,0,0,0,0
ganjur,0,0,0,0,0,0,0,0,0
mengganjur,0,0,1,0,0,0,0,0,0
mengganjuri,0,0,1,0,0,0,0,0,0
berganjur,0,0,1,0,0,0,0,0,0
berganjur-ganjur,0,0,1,0,0,0,0,0,0
surut,0,0,0,0,0,0,0,0,0
ganoid,0,0,0,0,0,0,0,0,0
gantal,0,0,0,0,0,0,0,0,0
gantang,0,0,0,0,0,0,0,1,0
menggantang,0,0,1,0,0,0,0,0,0
segantang,0,0,0,0,0,0,0,1,0
gantar,0,0,0,0,0,0,0,0,0
gantelan,0,0,0,0,0,0,0,1,0
ganteng,0,0,0,0,0,0,1,0,0
gar,0,0,0,0,0,0,0,1,0
garebek,0,0,0,0,0,0,0,0,0
mengganti,0,0,1,0,0,0,0,0,0
pergantian,0,0,0,0,0,0,0,1,0
gantih,0,0,0,0,0,0,0,0,0
menggantih,0,0,1,0,0,0,0,0,0
ganting,0,0,0,0,0,0,0,0,0
gantol,0,0,0,0,0,0,0,1,0
menggantol,0,0,1,0,0,0,0,0,0
gantung,0,0,1,0,0,0,0,0,0
bergantung,0,0,1,0,0,0,0,0,0
menggantung,0,0,1,0,0,0,0,0,0
talak,0,0,0,0,0,0,0,0,0
menggantungi,0,0,1,0,0,0,0,0,0
tergantung,0,0,1,0,0,0,0,0,0
penggantungan,0,0,0,0,0,0,0,1,0
ganyah,0,0,0,0,0,0,0,0,0
mengganyah,0,0,1,0,0,0,0,0,0
ganyang,0,0,0,0,0,0,0,0,0
mengganyang,0,0,1,0,0,0,0,0,0
ganyar,0,0,0,0,0,0,1,0,0
ganyong,0,0,0,0,0,0,0,1,0
ganyut,0,0,0,0,0,0,1,0,0
gaok,0,0,0,0,0,0,0,1,0
gap,0,0,0,0,0,0,0,1,0
gapah,0,0,0,0,0,0,1,0,0
kegapahan,0,0,0,0,0,0,0,1,0
gapah-gopoh,0,0,0,0,0,0,1,0,0
gapai,0,0,0,0,0,0,0,0,0
bergapaian,0,0,1,0,0,0,0,0,0
menggapai,0,0,1,0,0,0,0,0,0
menggapai-gapai,0,0,1,0,0,0,0,0,0
menggapai-gapaikan,0,0,1,0,0,0,0,0,0
tergapai,0,0,1,0,0,0,0,0,0
tergapai-gapai,0,0,1,0,0,0,0,0,0
gapil,0,0,0,0,0,0,1,0,0
gara-gara,0,0,0,0,0,0,0,1,0
garah,0,0,0,0,0,0,0,0,0
garah-garah,0,0,0,0,0,0,0,1,0
bergarah,0,0,1,0,0,0,0,0,0
bergarah-garah,0,0,1,0,0,0,0,0,0
mempergarahkan,0,0,1,0,0,0,0,0,0
menggarah,0,0,1,0,0,0,0,0,0
garai,0,0,0,0,0,0,0,1,0
inggris,0,0,0,0,0,0,0,0,0
menggarami,0,0,1,0,0,0,0,0,0
menggaramkan,0,0,1,0,0,0,0,0,0
pegaraman,0,0,1,0,0,0,0,0,0
garan,0,0,0,0,0,0,0,0,0
garang,0,0,0,0,0,0,1,0,0
kegarangan,0,0,0,0,0,0,0,1,0
menggarang,0,0,1,0,0,0,0,0,0
garangan,0,0,0,0,0,0,0,1,0
garansi,0,0,0,0,0,0,0,1,0
bergaransi,0,0,1,0,0,0,0,0,0
garap,0,0,1,0,0,0,0,0,0
menggarap,0,0,1,0,0,0,0,0,0
tergarap,0,0,1,0,0,0,0,0,0
garapan,0,0,0,0,0,0,0,1,0
penggarapan,0,0,0,0,0,0,0,1,0
garasi,0,0,0,0,0,0,0,1,0
garau,0,0,0,0,0,0,1,0,0
bergarau,0,0,1,0,0,0,0,0,0
garba,0,0,0,0,0,0,0,0,0
garbarata,0,0,0,0,0,0,0,1,0
garbis,0,0,0,0,0,0,0,1,0
garda,0,0,0,0,0,0,0,1,0
gardan,0,0,0,0,0,0,0,1,0
gardu,0,0,0,0,0,0,0,1,0
garib,0,0,0,0,0,0,1,0,0
garindin,0,0,0,0,0,0,0,0,0
garing,0,0,0,0,0,0,1,0,0
garis,0,0,0,0,0,0,0,1,0
agonik,0,0,0,0,0,0,0,0,0
gaya,0,0,0,0,0,0,0,0,0
isogonik,0,0,0,0,0,0,0,0,0
isoklin,0,0,0,0,0,0,0,0,0
isoseismik,0,0,0,0,0,0,0,0,0
isosintagmis,0,0,0,0,0,0,0,0,0
isotonis,0,0,0,0,0,0,0,0,0
lakon,0,0,0,0,0,0,0,0,0
langit,0,0,0,0,0,0,0,0,0
lintang,0,0,0,0,0,0,0,0,0
lunak,0,0,0,0,0,0,0,0,0
menggariskan,0,0,1,0,0,0,0,0,0
penggaris,0,0,0,0,0,0,0,1,0
penggarisan,0,0,0,0,0,0,0,1,0
segaris,0,0,0,0,0,0,0,1,0
menggarisbawahi,0,0,1,0,0,0,0,0,0
garit,0,0,0,0,0,0,0,1,0
menggarit,0,0,1,0,0,0,0,0,0
menggaritkan,0,0,1,0,0,0,0,0,0
garitan,0,0,0,0,0,0,0,1,0
garizah,0,0,0,0,0,0,0,1,0
garnis,0,0,0,0,0,0,0,1,0
garnisun,0,0,0,0,0,0,0,0,0
garong,0,0,0,0,0,0,0,1,0
menggarong,0,0,1,0,0,0,0,0,0
penggarong,0,0,0,0,0,0,0,1,0
penggarongan,0,0,0,0,0,0,0,1,0
garpu,0,0,0,0,0,0,0,1,0
garu,0,0,0,0,0,0,0,1,0
menggaru,0,0,1,0,0,0,0,0,0
penggaru,0,0,0,0,0,0,0,1,0
penggaruan,0,0,0,0,0,0,0,1,0
garuda,0,0,0,0,0,0,0,1,0
garuk,0,0,1,0,0,0,0,0,0
bergaruk-garuk,0,0,1,0,0,0,0,0,0
tergaruk,0,0,1,0,0,0,0,0,0
garung,0,0,0,0,0,0,0,0,0
garut,0,0,1,0,0,0,0,0,0
menggarut,0,0,1,0,0,0,0,0,0
garwa,0,0,0,0,0,0,0,0,0
gecar,0,0,0,0,0,0,0,0,0
menggecarkan,0,0,1,0,0,0,0,0,0
gemetar,0,0,0,0,0,0,1,0,0
gas,0,0,0,0,0,0,0,1,0
karbit,0,0,0,0,0,0,0,0,0
lamban,0,0,0,0,0,0,0,0,0
lembam,0,0,0,0,0,0,0,0,0
mulia,0,0,0,0,0,0,0,0,0
racun,0,0,0,0,0,0,0,0,0
rawa,0,0,0,0,0,0,0,0,0
gasab,0,0,0,0,0,0,0,0,0
menggasab,0,0,1,0,0,0,0,0,0
gasak,0,0,1,0,0,0,0,0,0
gasak-gasakan,0,0,1,0,0,0,0,0,0
menggasak,0,0,1,0,0,0,0,0,0
gasal,0,0,0,0,0,0,1,0,0
gasang,0,0,0,0,0,0,1,0,0
gasifikasi,0,0,0,0,0,0,0,0,0
gasing,0,0,0,0,0,0,0,1,0
bergasing,0,0,1,0,0,0,0,0,0
gasolin,0,0,0,0,0,0,0,0,0
gaster,0,0,0,0,0,0,0,0,0
gastrin,0,0,0,0,0,0,0,0,0
gastritis,0,0,0,0,0,0,0,0,0
gastronomi,0,0,0,0,0,0,0,1,0
gastrula,0,0,0,0,0,0,0,0,0
gastrulasi,0,0,0,0,0,0,0,0,0
gecek,0,0,1,0,0,0,0,0,0
menggecek,0,0,1,0,0,0,0,0,0
gecer,0,0,0,0,0,0,1,0,0
gecul,0,0,0,0,0,0,1,0,0
gedabah,0,0,0,0,0,0,0,1,0
gedana-gedini,0,0,0,0,0,0,0,1,0
gatal,0,0,0,0,0,0,1,0,0
kegatalan,0,0,0,0,0,0,0,0,0
gatot,0,0,0,0,0,0,0,1,0
gatra,0,0,0,0,0,0,0,0,0
gatrik,0,0,0,0,0,0,0,1,0
gatuk,0,0,0,0,0,0,0,0,0
gauk,0,0,0,0,0,0,0,1,0
gaukang,0,0,0,0,0,0,0,1,0
menggaul,0,0,1,0,0,0,0,0,0
menggauli,0,0,1,0,0,0,0,0,0
menggaulkan,0,0,1,0,0,0,0,0,0
pergaulan,0,0,0,0,0,0,0,1,0
mempergaulkan,0,0,1,0,0,0,0,0,0
gaun,0,0,0,0,0,0,0,1,0
bergaun,0,0,1,0,0,0,0,0,0
gaung,0,0,0,0,0,0,0,1,0
bergaung,0,0,1,0,0,0,0,0,0
menggaung,0,0,1,0,0,0,0,0,0
gaut,0,0,0,0,0,0,0,0,0
gawai,0,0,0,0,0,0,0,1,0
pegawai,0,0,0,0,0,0,0,1,0
gawal,0,0,0,0,0,0,0,0,0
gawan,0,0,0,0,0,0,0,0,0
gawang,0,0,0,0,0,0,0,1,0
gawar,0,0,0,0,0,0,0,1,0
gawar-gawar,0,0,0,0,0,0,0,1,0
gawat,0,0,0,0,0,0,1,0,0
gawatan,0,0,0,0,0,0,0,0,0
kegawatan,0,0,0,0,0,0,0,1,0
gawir,0,0,0,0,0,0,0,1,0
magnet,0,0,0,0,0,0,0,0,0
menggayakan,0,0,1,0,0,0,0,0,0
bustrofedon,0,0,0,0,0,0,0,0,0
ganti,0,0,0,0,0,0,0,0,0
punggung,0,0,0,0,0,0,0,0,0
gaya-gayanya,1,0,0,0,0,0,0,0,0
bergaya,0,0,1,0,0,0,0,0,0
gayal,0,0,0,0,0,0,1,0,0
gayam,0,0,0,0,0,0,0,1,0
gayang,0,0,0,0,0,0,1,0,0
gayang-gayang,0,0,0,0,0,0,0,1,0
gayat,0,0,0,0,0,0,1,0,0
gayau,0,0,0,0,0,0,0,1,0
gayeng,0,0,0,0,0,0,0,0,0
gayuh,0,0,1,0,0,0,0,0,0
bergayuh,0,0,1,0,0,0,0,0,0
menggayuh,0,0,1,0,0,0,0,0,0
gayuk,0,0,1,0,0,0,0,0,0
menggayuk,0,0,1,0,0,0,0,0,0
gayun,0,0,1,0,0,0,0,0,0
menggayun,0,0,1,0,0,0,0,0,0
gayung,0,0,0,0,0,0,0,1,0
menggayung,0,0,1,0,0,0,0,0,0
bergayutan,0,0,1,0,0,0,0,0,0
menggayuti,0,0,1,0,0,0,0,0,0
menggayutkan,0,0,1,0,0,0,0,0,0
gayutan,0,0,0,0,0,0,0,1,0
gaz,0,0,0,0,0,0,0,0,0
gazal,0,0,0,0,0,0,0,0,0
gebah,0,0,1,0,0,0,0,0,0
menggebah,0,0,1,0,0,0,0,0,0
gebang,0,0,0,0,0,0,0,1,0
gebar,0,0,0,0,0,0,0,1,0
geber,0,0,0,0,0,0,0,0,0
geblek,0,0,0,0,0,0,0,0,0
geblok,0,0,0,0,0,0,0,1,0
geblokan,0,0,0,0,0,0,0,1,0
segeblok,0,0,0,0,0,0,0,1,0
gebogan,0,0,0,0,0,0,0,0,0
gebos,0,0,1,0,0,0,0,0,0
menggebos,0,0,1,0,0,0,0,0,0
gebot,0,0,1,0,0,0,0,0,0
menggebot,0,0,1,0,0,0,0,0,0
gebrak,0,0,1,0,0,0,0,0,0
menggebrak,0,0,1,0,0,0,0,0,0
gebrakan,0,0,0,0,0,0,0,1,0
gebu,0,0,1,0,0,0,0,0,0
menggebu,0,0,1,0,0,0,0,0,0
menggebu-gebu,0,0,1,0,0,0,0,0,0
gebuk,0,0,1,0,0,0,0,0,0
menggebuk,0,0,1,0,0,0,0,0,0
menggebuki,0,0,1,0,0,0,0,0,0
gebukan,0,0,0,0,0,0,0,1,0
gebung,0,0,0,0,0,0,0,0,0
gebyar,0,0,0,0,0,0,0,1,0
gebyar-gebyar,0,0,0,0,0,0,1,0,0
gebyur,0,0,0,0,0,0,0,0,0
menggebyur,0,0,1,0,0,0,0,0,0
gebyuran,0,0,0,0,0,0,0,1,0
gedean,0,0,0,0,0,0,0,0,0
gedebak-gedebuk,0,0,0,0,0,0,0,1,0
gedebar-gedebur,0,0,0,0,0,0,0,1,0
gedebeg,0,0,0,0,0,0,0,0,0
gedebok,0,0,0,0,0,0,0,0,0
gedebuk,0,0,0,0,0,0,0,1,0
gedebung,0,0,0,0,0,0,0,1,0
gedembai,0,0,0,0,0,0,0,1,0
gedembal,0,0,0,0,0,0,1,0,0
gedempol,0,0,0,0,0,0,1,0,0
gedik,0,0,0,0,0,0,0,1,0
gedok,0,0,0,0,0,0,0,1,0
gedokan,0,0,0,0,0,0,0,1,0
gedombak,0,0,0,0,0,0,0,1,0
gedombrongan,0,0,0,0,0,0,0,0,0
gedong,0,0,0,0,0,0,0,0,0
gedongan,0,0,0,0,0,0,0,1,0
gedor,0,0,1,0,0,0,0,0,0
menggedor,0,0,1,0,0,0,0,0,0
tergedor,0,0,1,0,0,0,0,0,0
penggedor,0,0,0,0,0,0,0,1,0
penggedoran,0,0,0,0,0,0,0,1,0
gedubang,0,0,0,0,0,0,0,1,0
gedung,0,0,0,0,0,0,0,1,0
gegabah,0,0,0,0,0,0,0,0,0
gegadan,0,0,0,0,0,0,0,0,0
gegai,0,0,0,0,0,0,1,0,0
gegala,0,0,0,0,0,0,0,1,0
gegaman,0,0,0,0,0,0,0,0,0
gegana,0,0,0,0,0,0,0,1,0
gegaokan,0,0,0,0,0,0,0,0,0
gegap,0,0,0,0,0,0,1,0,0
tergegap-gegap,0,0,0,0,0,0,1,0,0
gegar,0,0,0,0,0,0,1,0,0
bergegar,0,0,1,0,0,0,0,0,0
menggegar,0,0,1,0,0,0,0,0,0
tergegar,0,0,1,0,0,0,0,0,0
gegares,0,0,0,0,0,0,0,0,0
gegas,0,0,1,0,0,0,0,0,0
bergegas,0,0,1,0,0,0,0,0,0
menggegas,0,0,1,0,0,0,0,0,0
menggegaskan,0,0,1,0,0,0,0,0,0
mempergegas,0,0,1,0,0,0,0,0,0
tergegas,0,0,1,0,0,0,0,0,0
tergegas-gegas,0,0,1,0,0,0,0,0,0
penggegasan,0,0,0,0,0,0,0,1,0
gegat,0,0,0,0,0,0,0,1,0
menggegerkan,0,0,1,0,0,0,0,0,0
kegegeran,0,0,0,0,0,0,0,1,0
gegetar,0,0,0,0,0,0,0,1,0
gegetun,0,0,0,0,0,0,0,0,0
gegisik,0,0,0,0,0,0,0,0,0
gegua,0,0,0,0,0,0,0,1,0
gejah,0,0,0,0,0,0,1,0,0
gejala,0,0,0,0,0,0,0,1,0
gejolak,0,0,0,0,0,0,0,1,0
jiwa,0,0,0,0,0,0,0,0,0
gejos,0,0,0,0,0,0,0,1,0
menggejos,0,0,1,0,0,0,0,0,0
menggejoskan,0,0,1,0,0,0,0,0,0
gejuju,0,0,1,0,0,0,0,0,0
menggejuju,0,0,1,0,0,0,0,0,0
gela,0,0,1,0,0,0,0,0,0
gelabah,0,0,0,0,0,0,0,1,0
gelabir,0,0,0,0,0,0,0,1,0
gelabur,0,0,1,0,0,0,0,0,0
menggelabur,0,0,1,0,0,0,0,0,0
bergelendotan,0,0,1,0,0,0,0,0,0
menggelendot,0,0,1,0,0,0,0,0,0
geladak,0,0,0,0,0,0,0,1,0
geladeri,0,0,0,0,0,0,0,1,0
geladi,0,0,1,0,0,0,0,0,0
geladir,0,0,0,0,0,0,0,1,0
gelagah,0,0,0,0,0,0,0,1,0
bergelagaran,0,0,1,0,0,0,0,0,0
gelagar,0,0,0,0,0,0,0,1,0
gelagat,0,0,0,0,0,0,0,1,0
gelak,0,0,0,0,0,0,0,1,0
tergelak,0,0,1,0,0,0,0,0,0
tergelak-gelak,0,0,1,0,0,0,0,0,0
gelakak,0,0,1,0,0,0,0,0,0
gelalar,0,0,1,0,0,0,0,0,0
menggelalar,0,0,1,0,0,0,0,0,0
gelam,0,0,0,0,0,0,0,1,0
gelama,0,0,0,0,0,0,0,1,0
gelamai,0,0,0,0,0,0,0,1,0
menggelamai,0,0,1,0,0,0,0,0,0
gelambir,0,0,0,0,0,0,0,1,0
bergelambir,0,0,1,0,0,0,0,0,0
gelandang,0,0,0,0,0,0,0,0,0
bergelandangan,0,0,1,0,0,0,0,0,0
menggelandang,0,0,1,0,0,0,0,0,0
gelandangan,0,0,0,0,0,0,0,1,0
gelang,0,0,0,0,0,0,0,1,0
bergelang-gelang,0,0,1,0,0,0,0,0,0
pergelangan,0,0,0,0,0,0,0,1,0
gelanggang,0,0,0,0,0,0,0,1,0
menggelanggang,0,0,1,0,0,0,0,0,0
tergelangsar,0,0,1,0,0,0,0,0,0
gelanting,0,0,1,0,0,0,0,0,0
menggelanting,0,0,1,0,0,0,0,0,0
bergelantungan,0,0,1,0,0,0,0,0,0
menggelantung,0,0,1,0,0,0,0,0,0
bergelap-gelap,0,0,1,0,0,0,0,0,0
penggelapan,0,0,0,0,0,0,0,1,0
kegelap-gelapan,0,0,0,0,0,0,1,0,0
gelapung,0,0,0,0,0,0,0,0,0
gelar,0,0,0,0,0,0,0,1,0
menggelari,0,0,1,0,0,0,0,0,0
pergelaran,0,0,0,0,0,0,0,1,0
mempergelarkan,0,0,1,0,0,0,0,0,0
gelas,0,0,0,0,0,0,0,1,0
menggelas,0,0,1,0,0,0,0,0,0
gelasan,0,0,0,0,0,0,0,1,0
gelasak,0,0,0,0,0,0,0,1,0
gelasir,0,0,0,0,0,0,0,1,0
menggelasir,0,0,1,0,0,0,0,0,0
gelatak,0,0,0,0,0,0,1,0,0
menggelatak,0,0,1,0,0,0,0,0,0
gelatik,0,0,0,0,0,0,0,1,0
gelatuk,0,0,1,0,0,0,0,0,0
menggelatuk,0,0,1,0,0,0,0,0,0
gelayangan,0,0,1,0,0,0,0,0,0
bergelayangan,0,0,1,0,0,0,0,0,0
gelayar,0,0,0,0,0,0,0,0,0
gelayaran,0,0,1,0,0,0,0,0,0
bergelayutan,0,0,1,0,0,0,0,0,0
gelebah,0,0,0,0,0,0,0,0,0
gelebap,0,0,0,0,0,0,0,1,0
menggeleber,0,0,1,0,0,0,0,0,0
gelebuk,0,0,0,0,0,0,0,1,0
geleca,0,0,0,0,0,0,0,0,0
tergelecik,0,0,1,0,0,0,0,0,0
gembolo,0,0,0,0,0,0,0,1,0
menggeledahi,0,0,1,0,0,0,0,0,0
penggeledahan,0,0,0,0,0,0,0,1,0
gelegah,0,0,0,0,0,0,0,1,0
menggelegak,0,0,1,0,0,0,0,0,0
